Code,Name,Close,Location,Industry,List_date,EPS_2018,EPS_2017,EPS_2016,EPS_2015,EPS_2014,EPS_2013,EPS_2012,EPS_2011,EPS_2010,EPS_2009,EPS_2008,EPS_2007,EPS_2006,Profit,AVG_EPS_2016_18,AVG_EPS_2011_13,Net_Asset,Div,Dividend,PE1618,Div_Rate,Growth,Liquidate_Ratio,Assest_Over_Debt,PB,Mkt_value,
002084.SZ,海鸥住工,4.82,广东,轻工制造,2006/11/24,0.0828,0.1816,0.1862,0.1102,0.1,0.1,0.1,0.0255,0.2649,0.08,0.23,0.5373,0,1,0.1502,0.075166667,3.1378,-,0,32.09054594,0,0.998226164,256.39%,-4.629325758,1.536108101,3053547547,
002085.SZ,万丰奥威,6.66,浙江,汽车,2006/11/28,0.44,0.41,0.53,0.93,1.12,0.76,0.64,0.57,0.47,0.24,0.08,0.22,0,1,0.46,0.656666667,2.8948,是,1,14.47826087,68.4326615,-0.299492386,188.08%,12.15275388,2.300677076,14870781810,
002086.SZ,东方海洋,2.46,山东,农林牧渔,2006/11/28,-1.083,0.1804,0.1114,0.1981,0.1706,0.2338,0.4067,0.3916,0.3008,0.2268,0.41,0.44,0,0,-0.263733333,0.344033333,3.642,-,0,10000,0,-1.766592384,231.71%,5.862234951,0.675453048,2798495000,
002087.SZ,新野纺织,4.27,河南,纺织服装,2006/11/30,0.4731,0.3577,0.2721,0.2255,0.1625,0.1542,0.1535,0.1973,0.1869,0.11,0.1649,0.2938,0,1,0.367633333,0.168333333,4.7807,是,1,11.61483362,10.56752338,1.183960396,190.82%,0.707925323,0.89317464,2793436626,
002088.SZ,鲁阳节能,9.6,山东,建筑材料,2006/11/30,0.85,0.61,0.45,0.25,0.34,0.37,0.36,0.46,0.52,0.53,0.68,0.99,0,1,0.636666667,0.396666667,5.6128,是,1,15.07853403,76.59318938,0.605042017,279.96%,-6.079390517,1.710376283,3609786289,
002089.SZ,新 海 宜,2.88,江苏,通信,2006/11/30,-0.33,-0.08,0.04,0.2,0.26,0.2,0.26,0.51,0.62,0.38,0.2,0.31,0,0,-0.123333333,0.323333333,0.9528,-,0,10000,0,-1.381443299,75.67%,0.940601367,3.022670025,2405671828,
002090.SZ,金智科技,8.65,江苏,电气设备,2006/12/8,0.3871,0.6458,0.4662,0.5845,0.5094,0.2872,0.2051,0,0.2394,0.4926,0.4831,0.4761,0,1,0.4997,0.1641,5.1826,是,1,17.31038623,20.66814963,2.045094455,150.85%,1.07248951,1.669046425,3933497827,
002091.SZ,江苏国泰,5.9,江苏,商业贸易,2006/12/8,0.65,0.5,0.74,0.66,0.56,0.47,0.53,0.55,0.59,0.61,0.53,0.5,0,1,0.63,0.516666667,4.9625,是,1,9.365079365,30.78599346,0.219354839,162.98%,-6.429300239,1.188916877,9459396418,
002092.SZ,中泰化学,4.84,新疆,化工,2006/12/8,1.0826,1.1192,0.9487,0.0055,0.252,0.084,0.235,0.424,0.271,0.192,0.227,0.925,0,1,1.050166667,0.247666667,8.8154,是,1,4.608792255,15.02859822,3.240242261,76.99%,0.865827249,0.549039181,13951922387,
002093.SZ,国脉科技,10.25,福建,通信,2006/12/15,0.1293,0.1619,0.0894,0.0485,0.0631,0.1254,0.0822,0.1334,0.2574,0.3488,0.2902,0.4156,0,1,0.126866667,0.113666667,3.1527,是,1,80.79348397,11.60355041,0.116129032,188.68%,13.07257747,3.251181527,7878650000,
002094.SZ,青岛金王,4.32,山东,化工,2006/12/15,0.15,1.06,0.53,0.28,0.15,0.17,0.162,0.16,0.12,0.06,0.09,0.33,0,1,0.58,0.164,4.1997,-,0,7.448275862,0,2.536585366,176.21%,3.254064397,1.028644903,2991586387,
002095.SZ,生 意 宝,18.77,浙江,传媒,2006/12/15,0.14,0.08,0.05,0.07,0.16,0.2,0.22,0.2,0.38,0.46,0.35,0.7,0,1,0.09,0.206666667,3.3645,是,1,208.5555556,36.26188512,-0.564516129,501.63%,-1.006574834,5.578837866,5590166400,
002096.SZ,南岭民爆,5.78,湖南,化工,2006/12/22,0.06,0.07,0.09,0.29,0.53,0.5,0.48,0.71,0.89,0.82,0.522,0.635,0,1,0.073333333,0.563333333,5.3622,是,1,78.81818182,32.68690585,-0.869822485,119.63%,2.87403626,1.077915781,2209157650,
002097.SZ,山河智能,5.64,湖南,机械设备,2006/12/22,0.4065,0.1954,0.0886,-0.0387,0.0143,0.0664,0.0218,0.4833,0.4933,0.385,0.1896,0.5558,0,0,0.230166667,0.1905,4.3732,是,1,24.50398262,25.34759243,0.208223972,143.47%,0.819526607,1.289673466,6028120896,
002098.SZ,浔兴股份,5.8,福建,纺织服装,2006/12/22,-1.81,0.33,0.33,0.23,0.5,0.39,0.23,0.42,0.3438,0.2007,0.14,0.42,0,0,-0.383333333,0.346666667,1.5682,-,0,10000,0,-2.105769231,119.67%,0.328403895,3.698507843,2198120000,
002099.SZ,海翔药业,5.96,浙江,医药生物,2006/12/26,0.38,0.21,0.15,0.71,0.14,-0.25,0.07,0.65,0.53,0.19,0.16,0.19,0,0,0.246666667,0.156666667,3.3299,是,1,24.16216216,77.14733254,0.574468085,207.60%,-3.375499906,1.789843539,11169135246,
002100.SZ,天康生物,12.48,新疆,农林牧渔,2006/12/26,0.33,0.42,0.41,0.27,0.48,0.42,0.37,0.26,0.48,0.6,0.56,0.5,0,1,0.386666667,0.35,3.2846,是,1,32.27586207,31.83857603,0.104761905,202.81%,-168.4002936,3.799549412,13002012387,
002101.SZ,广东鸿图,7.9,广东,汽车,2006/12/29,0.63,0.91,0.69,0.67,0.62,0.51,0.47,0.54,1.23,0.68,0.43,0.51,0,1,0.743333333,0.506666667,8.5948,是,1,10.62780269,49.82897403,0.467105263,121.31%,3.027808576,0.919160423,3604099988,
002102.SZ,冠福股份,2.16,福建,医药生物,2006/12/29,-1.0299,0.108,0.112,0.27,0.01,0.07,0.05,-0.29,-0.49,0.0399,0.04,0.21,0,0,-0.269966667,-0.056666667,0.9358,-,0,10000,0,3.764117647,133.16%,2.21078169,2.30818551,5373026032,
002103.SZ,广博股份,4.23,浙江,传媒,2007/1/10,-1.25,0.2,0.26,0.31,0.04,0.08,0.17,0.2,0.28,0.32,0.31,0.35,0,0,-0.263333333,0.15,1.8579,-,0,10000,0,-2.755555556,173.03%,3.756836981,2.276764088,2307987113,
002104.SZ,恒宝股份,6.41,江苏,通信,2007/1/10,0.205,0.228,0.205,0.52,0.41,0.46,0.29,0.26,0.24,0.3194,0.2763,0.3135,0,1,0.212666667,0.336666667,2.66,-,0,30.14106583,0,-0.368316832,499.87%,-5.740269562,2.409774436,4962080040,
002105.SZ,信隆健康,5.02,广东,汽车,2007/1/12,0.03,0.124,0.077,-0.149,0.015,0.016,0.09,0.06,0.16,0.17,0.1,0.1,0,0,0.077,0.055333333,1.382,-,0,65.19480519,0,0.391566265,107.73%,1.186647503,3.632416787,1757745000,
002106.SZ,莱宝高科,8.95,广东,电子,2007/1/12,0.3187,0.2,0.3,-0.85,0.02,0.1,0.23,0.77,1.05,0.54,0.64,0.9,0,0,0.2729,0.366666667,5.4433,是,1,32.79589593,31.37693662,-0.255727273,443.77%,-2.503496102,1.644223173,6281763824,
002107.SZ,沃华医药,10.68,山东,医药生物,2007/1/24,0.13,0.16,0.14,0.2,0.22,0.06,0.05,0.04,-0.6,0.32,0.72,0.51,0,1,0.143333333,0.05,1.6467,是,1,74.51162791,39.51193878,1.866666667,283.70%,-1.694967689,6.48569867,2680417080,
002108.SZ,沧州明珠,3.33,河北,化工,2007/1/24,0.2101,0.4999,0.79,0.35,0.49,0.44,0.37,0.33,0.69,1.06,0.63,0.35,0,1,0.5,0.38,2.288,是,1,6.66,47.60047901,0.315789474,398.24%,-18.6320462,1.45541958,5033630906,
002109.SZ,兴化股份,3.07,陕西,化工,2007/1/26,0.2261,0.2941,0.04,-0.3757,-0.42,0.17,0.36,0.48,0.27,0.25,0.46,0.62,0,0,0.186733333,0.336666667,3.4005,-,0,16.44055694,0,-0.445346535,81.65%,6.19133566,0.902808411,3411541116,
002110.SZ,三钢闽光,7.8,福建,钢铁,2007/1/26,3.98,2.9,0.98,-1.74,0.06,0.08,-0.403,0.474,0.206,0.079,0.07,0.94,0,0,2.62,0.050333333,11.2148,是,1,2.977099237,50.23552288,51.05298013,195.92%,-4.718554718,0.695509505,20691303449,
002111.SZ,威海广泰,14.1,山东,机械设备,2007/1/26,0.62,0.3,0.46,0.5,0.36,0.3,0.29,0.27,0.46,0.35,0.45,0.64,0,1,0.46,0.286666667,7.2157,是,1,30.65217391,56.91210804,0.604651163,166.72%,6.323297697,1.95407237,5406677457,
002112.SZ,三变科技,6.76,浙江,电气设备,2007/2/8,0.03,-0.62,0.03,0.05,0.08,0.1,0.05,-0.29,0.39,0.36,0.29,0.35,0,0,-0.186666667,-0.046666667,1.9073,-,0,10000,0,3,109.88%,0.895608924,3.544277251,1322496000,
002113.SZ,天润数娱,1.36,湖南,传媒,2007/2/8,-0.2458,0.007,0.074,-0.0371,0.005,0.027,0.042,0.04,-2.884,-0.604,0.045,0.323,0,0,-0.054933333,0.036333333,1.4976,-,0,10000,0,-2.511926606,238.10%,-1.294023706,0.908119658,2620904910,
002114.SZ,罗平锌电,6.9,云南,有色金属,2007/2/15,-0.8,0.17,0.31,0.07,0.1,-0.26,0.11,-1.54,-0.09,0.04,-0.29,1.03,0,0,-0.106666667,-0.563333333,4.762,-,0,10000,0,-0.810650888,134.98%,3.509029302,1.448971021,2289638490,
002115.SZ,三维通信,9.41,浙江,通信,2007/2/15,0.3936,0.1124,0.0669,0.0462,0.0339,-0.3292,0.2638,0.5021,0.4691,0.6262,0.4711,0.5467,0,0,0.190966667,0.145566667,4.2823,是,1,49.27561529,25.78215329,0.311884589,95.27%,1.210978538,2.197417276,5947701953,
002116.SZ,中国海诚,7.5,上海,建筑装饰,2007/2/15,0.51,0.48,0.32,0.54,0.63,0.77,0.58,0.795,0.569,0.542,0.497,0.42,0,1,0.436666667,0.715,3.4306,是,1,17.17557252,49.20255594,-0.389277389,138.02%,-1.023375439,2.186206494,3065396405,
002117.SZ,东港股份,10.85,山东,轻工制造,2007/3/2,0.7058,0.638,0.6,0.59,0.46,0.43,0.41,0.7,0.7,0.67,0.54,0.53,0,1,0.647933333,0.513333333,4.4715,是,1,16.74554995,99.17307527,0.262207792,199.89%,-2.550939049,2.42647881,6138747236,
002118.SZ,紫鑫药业,5.27,吉林,医药生物,2007/3/2,0.14,0.29,0.13,0.08,0.09,0.1,0.17,0.42,0.84,0.5,0.44,0.74,0,1,0.186666667,0.23,3.3633,-,0,28.23214286,0,-0.188405797,191.55%,1.168128804,1.566913448,7095409436,
002119.SZ,康强电子,11.72,浙江,电子,2007/3/2,0.28,0.31,0.21,-0.28,0.01,0.08,0.04,0.06,0.35,0.24,0.03,0.58,0,0,0.266666667,0.06,2.7965,是,1,43.95,8.99464683,3.444444444,109.84%,1.075367849,4.190952977,4206933640,
002120.SZ,韵达股份,29.87,浙江,交通运输,2007/3/6,1.6,1.31,1.32,0.33,0.56,0.23,0.48,0.14,0.21,0.21,0.27,0.38,0,1,1.41,0.283333333,6.6912,是,1,21.18439716,30.21785908,3.976470588,116.06%,-2.440531927,4.464072214,64718147625,
002121.SZ,科陆电子,3.52,广东,电气设备,2007/3/6,-0.8663,0.339,0.2282,0.4354,0.3167,0.2166,0.2138,0.1891,0.54,0.33,0.46,0.64,0,0,-0.0997,0.2065,2.4818,-,0,10000,0,-1.482808717,103.65%,0.720571887,1.418325409,5731981028,
002122.SZ,*ST 天马,1.52,浙江,机械设备,2007/3/28,-0.53,0.11,-0.21,0.04,0.03,0.03,0.18,0.35,0.55,0.94,1.9,2.02,0,0,-0.21,0.186666667,2.7028,-,0,10000,0,-2.125,233.45%,-7.162234598,0.562379754,2269080000,
002123.SZ,梦网集团,13.66,辽宁,传媒,2007/3/28,0.1,0.28,0.3,0.16,-0.51,0.15,0.23,0.56,0.8,0.87,1.02,1.39,0,0,0.226666667,0.313333333,5.6124,-,0,60.26470588,0,-0.276595745,171.39%,11.70988399,2.433896372,17802790273,
002124.SZ,天邦股份,12.07,浙江,农林牧渔,2007/4/3,-0.49,0.34,0.59,0.51,0.16,0.57,0.22,0.15,0.19,0.39,0.65,0.35,0,0,0.146666667,0.313333333,2.0528,-,0,82.29545455,0,-0.531914894,122.35%,45.68864392,5.879773967,14866432216,
002125.SZ,湘潭电化,6.79,湖南,化工,2007/4/3,0.2,0.14,0.06,0.07,-0.44,0.041,-0.3539,0.3615,0.3417,0.0428,-0.5845,0.0253,0,0,0.133333333,0.0162,3.3321,是,1,50.925,29.31432041,7.230452675,70.20%,1.29805631,2.037753969,2527027090,
002126.SZ,银轮股份,8.75,浙江,汽车,2007/4/18,0.44,0.41,0.36,0.57,0.46,0.3,0.13,0.78,1.31,0.54,0.44,0.4,0,1,0.403333333,0.403333333,4.5009,是,1,21.69421488,11.38266158,8.26E-16,132.06%,3.009399543,1.944055633,5417930511,
002127.SZ,南极电商,11.27,江苏,商业贸易,2007/4/18,0.36,0.34,0.2,0.59,0.02,-1.17,-0.4,0.16,0.42,0.32,0.18,0.53,0,0,0.3,-0.47,1.5229,-,0,37.56666667,0,-1.638297872,385.62%,-1.28441297,7.400354587,27224512769,
002128.SZ,露天煤业,7.29,内蒙古,采掘,2007/4/18,1.24,1.07,0.51,0.33,0.38,0.69,1.19,1.21,1.1,0.88,0.85,0.74,0,1,0.94,1.03,7.5222,-,0,7.755319149,0,-8.74E-02,160.88%,14.11817731,0.969131371,15718471173,
002129.SZ,中环股份,15.17,天津,电气设备,2007/4/20,0.2339,0.2211,0.152,0.0869,0.1436,0.0815,-0.1293,0.2521,0.202,-0.1895,0.3026,0.31,0,1,0.202333333,0.0681,4.5092,是,1,74.9752883,13.21530934,1.971120901,110.37%,1.432948908,3.364233123,28157931942,
002130.SZ,沃尔核材,4.47,广东,有色金属,2007/4/20,0.02,0.1329,0.1854,1,0.24,0.15,0.21,0.3,0.31,0.33,0.24,0.98,0,1,0.112766667,0.22,2.0473,-,0,39.63937334,0,-0.487424242,86.91%,1.123911707,2.183363454,5564705134,
002131.SZ,利欧股份,4.09,浙江,传媒,2007/4/27,-0.33,0.12,0.37,0.19,0.48,0.18,0.15,0.39,0.37,0.65,0.47,0.69,0,0,0.053333333,0.24,1.138,-,0,76.6875,0,-0.777777778,123.56%,2.567761069,3.594024605,14565997456,
002132.SZ,恒星科技,2.66,河南,机械设备,2007/4/27,-0.11,0.045,0.09,0.06,0.08,0.06,0.04,0.13,0.35,0.39,0.32,0.55,0,0,0.008333333,0.076666667,2.2419,-,0,319.2,0,-0.891304348,118.50%,1.584520542,1.186493599,3643845369,
002133.SZ,广宇集团,3.03,浙江,房地产,2007/4/27,0.43,0.25,0.2,-0.08,0.21,0.37,0.42,0.58,0.44,0.33,0.24,0.67,0,0,0.293333333,0.456666667,4.1703,是,1,10.32954545,18.42875562,-0.357664234,204.81%,6.675013401,0.726566434,2415329826,
002134.SZ,天津普林,8.48,天津,电子,2007/5/16,-0.24,0.06,-0.4,-0.2,0.04,-0.2,-0.36,0.01,-0.08,0.01,0.07,0.3371,0,0,-0.193333333,-0.183333333,1.5396,-,0,10000,0,0.054545455,168.84%,-29.41610384,5.507924136,2281485847,
002135.SZ,东南网架,9.4,浙江,建筑装饰,2007/5/30,0.17,0.12,0.06,0.05,0.09,0.08,0.11,0.3,0.36,0.21,0.14,0.29,0,1,0.116666667,0.163333333,3.8995,是,1,80.57142857,10.30049892,-0.285714286,131.19%,3.298715881,2.410565457,5378891440,
002136.SZ,安 纳 达,8.5,安徽,化工,2007/5/30,0.2144,0.7616,0.1977,-0.6213,0.0151,-0.21,0.09,0.27,0.34,0.15,-0.67,0.18,0,0,0.391233333,0.05,3.2177,是,1,21.72616512,46.64308906,6.824666667,128.32%,25.4372456,2.641638437,1578246800,
002137.SZ,麦达数字,7.09,广东,传媒,2007/6/13,-0.6418,0.1304,0.2625,0.0391,0.031,-0.4325,0.1031,0.1164,0.1009,0.0235,0.1688,0.5289,0.5788,0,-0.082966667,-0.071,2.3142,-,0,10000,0,0.168544601,318.33%,-4.565223101,3.063693717,3684480969,
002138.SZ,顺络电子,20.73,广东,电子,2007/6/13,0.59,0.44,0.48,0.36,0.6,0.47,0.39,0.39,0.5,0.5,0.45,0.68,0.64,1,0.503333333,0.416666667,5.2932,是,1,41.18543046,33.59762262,0.208,268.75%,-12.80210169,3.9163455,18964607686,
002139.SZ,拓邦股份,5.52,广东,电子,2007/6/29,0.22,0.31,0.33,0.33,0.29,0.18,0.15,0.41,0.43,0.32,0.37,0.51,0,1,0.286666667,0.246666667,2.0945,是,1,19.25581395,45.6313828,0.162162162,168.96%,-9.880119745,2.63547386,5054599545,
002140.SZ,东华科技,6.41,安徽,建筑装饰,2007/7/12,0.33,-0.14,0.18,0.4,0.59,0.53,0.75,0.62,0.71,0.93,0.84,1.21,0,0,0.123333333,0.633333333,4.7172,是,1,51.97297297,30.08261606,-0.805263158,136.21%,-1.52130593,1.358856949,3457659702,
002141.SZ,贤丰控股,3.17,广东,电子,2007/7/20,0.0062,0.0081,0.0103,0.0379,0.0123,0.0466,0.0182,0.0171,0.1375,0.0281,0.0167,0.3531,0.55,1,0.0082,0.0273,1.1815,-,0,386.5853659,0,-0.6996337,315.93%,-18.99030514,2.683030047,4311694772,
002142.SZ,宁波银行,22.2,浙江,银行,2007/7/19,2.04,1.79,1.95,1.68,1.89,1.68,1.41,1.13,0.91,0.58,0.53,0.43,0.33,1,1.926666667,1.406666667,12.68,是,1,11.52249135,19.20723101,0.369668246,0.00%,0,1.750788644,1.50E+11,
002143.SZ,印纪传媒,0,四川,传媒,2007/7/20,-1.02,0.4343,0.6608,0.52,0.48,-0.116,0.0495,0.3993,-0.1389,0.0443,0.0403,0.4988,0.4833,0,0.025033333,0.110933333,0.6771,-,0,0,0,-0.774338942,369.22%,-14.39262797,0,442458546,
002144.SZ,宏达高科,9.01,浙江,纺织服装,2007/8/3,0.51,0.55,0.57,0.71,0.66,0.48,0.76,0.46,0.32,0.1,0.06,0.23,0.28,1,0.543333333,0.566666667,9.4197,是,1,16.58282209,19.45686137,-0.041176471,203.68%,-30.0263407,0.956506046,1702223145,
002145.SZ,中核钛白,4.16,甘肃,化工,2007/8/3,0.2548,0.24,0.05,-0.27,0.07,0.04,0.01,-1.04,0.06,-0.79,-1.41,0.11,0.32,0,0.1816,-0.33,2.0185,是,1,22.90748899,7.863253124,-1.55030303,97.99%,1.675578211,2.060936339,6683231419,
002146.SZ,荣盛发展,8.13,河北,房地产,2007/8/8,1.74,1.32,0.95,0.64,1.7,1.54,1.13,0.82,0.71,0.73,0.46,0.8,0.52,1,1.336666667,1.163333333,7.7238,是,1,6.082294264,25.86617014,0.148997135,146.89%,0.705118076,1.052590694,37524654034,
002147.SZ,新光圆成,1.68,安徽,房地产,2007/8/8,-0.12,0.74,1.22,0.013,0.008,-0.13,0.02,0.37,0.35,0.17,0.486,0.822,0.583,0,0.613333333,0.086666667,4.2774,-,0,2.739130435,0,6.076923077,165.53%,2.020858638,0.392761958,3674433594,
002148.SZ,北纬科技,4.55,北京,传媒,2007/8/10,0.07,0.23,0.31,-0.07,0.06,0.5,0.4,0.1,0.64,0.47,0.46,0.76,0.83,0,0.203333333,0.333333333,2.0322,是,1,22.37704918,33.32588563,-0.39,554.25%,-4.920835601,2.238952859,2845841847,
002149.SZ,西部材料,6.73,陕西,有色金属,2007/8/10,0.1418,0.1271,0.1114,-0.76,0.03,0.12,0.13,-0.13,0.23,0.1799,0.32,0.38,0.38,0,0.126766667,0.04,4.2276,是,1,53.08966605,70.53030482,2.169166667,167.07%,1.943740865,1.591919765,2986408203,
002150.SZ,通润装备,5.99,江苏,机械设备,2007/8/10,0.44,0.26,0.39,0.27,0.23,0.19,0.18,0.18,0.34,0.43,0.43,0.92,0.81,1,0.363333333,0.183333333,4.3549,是,1,16.48623853,33.94943582,0.981818182,385.62%,-2.405894159,1.375462123,2017886520,
002151.SZ,北斗星通,25.31,北京,国防军工,2007/8/13,0.21,0.2,0.11,0.19,0.13,0.24,0.25,0.25,0.44,0.56,0.5,0.85,0.79,1,0.173333333,0.246666667,7.8637,是,1,146.0192308,32.19618673,-0.297297297,179.83%,-2.622267002,3.21858667,10161045060,
002152.SZ,广电运通,8.81,广东,计算机,2007/8/13,0.28,0.37,0.54,1,0.9,0.94,0.93,1.14,1.39,1.13,1.16,1.95,0.85,1,0.396666667,1.003333333,3.5765,是,1,22.21008403,43.12704001,-0.604651163,290.26%,-2.252263291,2.463302111,18886512576,
002153.SZ,石基信息,29.54,北京,计算机,2007/8/13,0.43,0.39,0.36,1.17,1.24,1.16,0.95,0.85,0.95,0.59,1.27,2.17,1.35,1,0.393333333,0.986666667,7.7882,是,1,75.10169492,23.01928219,-0.601351351,358.56%,-2.420680367,3.792917491,38584227936,
002154.SZ,报 喜 鸟,3.09,浙江,纺织服装,2007/8/16,0.04,0.02,-0.33,0.09,0.23,0.27,0.8,0.61,0.81,0.73,0.64,1.04,0.59,0,-0.09,0.56,2.169,是,1,10000,234.8901135,-1.160714286,102.49%,12.51512615,1.42461964,3701540097,
002155.SZ,湖南黄金,7.71,湖南,有色金属,2007/8/16,0.22,0.25,0.12,0.03,0.13,0.21,0.7,0.99,0.4,0.1838,0.1282,0.4325,0.4041,1,0.196666667,0.633333333,4.0201,是,1,39.20338983,17.78089756,-0.689473684,124.25%,2.851565349,1.91786274,8618623029,
002156.SZ,通富微电,24.12,江苏,电子,2007/8/16,0.11,0.13,0.19,0,0.19,0.09,0.06,0,0.4,0.17,0.17,0.34,0.45,0,0.143333333,0.05,5.3171,是,1,168.2790698,34.53673043,1.866666667,118.96%,4.405557204,4.536307386,14917400116,
002157.SZ,正邦科技,19.2,江西,农林牧渔,2007/8/17,0.08,0.23,0.52,0.52,0.08,-0.07,0.19,0.28,0.22,0.24,0.15,0.51,0,0,0.276666667,0.133333333,2.7407,是,1,69.39759036,49.04964281,1.075,80.33%,1.086671983,7.005509541,35746158569,
002158.SZ,汉钟精机,12.09,上海,机械设备,2007/8/17,0.3821,0.4279,0.3138,0.5561,0.6948,0.622,0.4891,0.6604,0.7557,0.473,0.4025,0.429,0,1,0.3746,0.5905,3.4557,是,1,32.27442605,39.62340734,-0.365622354,233.73%,67.31516633,3.498567584,4419337739,
002159.SZ,三特索道,10.15,湖北,休闲服务,2007/8/17,0.97,0.04,-0.39,0.31,-0.3,0.26,0.46,0.33,0.25,0.19,0.09,0.36,0,0,0.206666667,0.35,6.9283,-,0,49.11290323,0,-0.40952381,37.49%,0.499641788,1.465005846,1666773325,
002160.SZ,常铝股份,4.42,江苏,有色金属,2007/8/21,-0.594,0.236,0.226,0.2,0.06,-0.174,-0.204,0.018,0.264,0.031,0.034,0.28,0,0,-0.044,-0.12,3.8397,-,0,10000,0,-0.633333333,108.65%,1.083756186,1.151131599,2243541172,
002161.SZ,远 望 谷,9.35,广东,电子,2007/8/21,-0.242,0.0021,0.05,0.03,0.062,0.053,0.165,0.32,0.38,0.22,0.43,1.02,0.69,0,-0.0633,0.179333333,1.8982,-,0,10000,0,-1.352973978,163.03%,19.19853016,4.925719102,6672611748,
002162.SZ,悦心健康,3.23,上海,建筑材料,2007/8/23,0.0285,0.0236,0.02,0.022,0.033,0.0517,-0.495,-0.4343,0.0802,0.0657,0.08,0.18,0.24,1,0.024033333,-0.292533333,1.0908,-,0,134.3966713,0,-1.08215588,69.17%,1.438650497,2.961129446,2843070750,
002163.SZ,中航三鑫,7.26,广东,建筑材料,2007/8/23,0.04,-0.01,0.01,-0.29,0.02,-0.64,-0.16,0.07,0.17,0.18,0.21,0.39,0.39,0,0.013333333,-0.243333333,0.847,-,0,544.5,0,-1.054794521,61.56%,0.154631909,8.571428571,3583833000,
002164.SZ,宁波东力,3.46,浙江,机械设备,2007/8/23,-4,0.29,0.03,0.03,0.05,-0.01,-0.12,0.06,0.43,0.46,0.46,0.56,0.49,0,-1.226666667,-0.023333333,0.8241,-,0,10000,0,51.57142857,109.77%,0.266823378,4.198519597,2531637161,
002165.SZ,红 宝 丽,4.43,江苏,化工,2007/9/13,0.05,0.07,0.22,0.19,0.17,0.07,0.15,0.3,0.36,0.63,0.6,0.9,0.69,1,0.113333333,0.173333333,2.4919,是,1,39.08823529,82.81859409,-0.346153846,118.56%,1.718668027,1.777759942,2444355927,
002166.SZ,莱茵生物,7.93,广西,医药生物,2007/9/13,0.19,0.47,0.16,0.17,0.32,0.27,-0.51,0.02,-0.19,0.11,0.06,0.4,0.46,1,0.273333333,-0.073333333,2.5468,是,1,29.01219512,34.60598116,-4.727272727,119.74%,6.219264593,3.113711324,3916938148,
002167.SZ,东方锆业,5.87,广东,有色金属,2007/9/13,0.02,-0.06,0.04,-0.45,0.01,-0.17,0.02,0.48,0.25,0.37,0.51,0.51,0.51,0,0,0.11,1.6793,-,0,10000,0,-1,77.71%,0.405363412,3.495504079,4011311160,
002168.SZ,深圳惠程,7.22,广东,传媒,2007/9/19,0.43,-0.14,0.09,0.17,-0.12,0.05,0.0848,0.1119,0.2339,0.3688,0.46,0.95,1.1224,0,0.126666667,0.082233333,2.3877,-,0,57,0,0.540332388,72.77%,0.231324544,3.023830464,6455533022,
002169.SZ,智光电气,9,广东,电气设备,2007/9/19,0.1002,0.1589,0.3319,0.3534,0.1567,0.0756,-0.1859,0.0997,0.2454,0.242,0.3282,0.5246,0.498,1,0.197,-0.003533333,3.5627,是,1,45.68527919,58.52545157,-56.75471698,232.38%,26.8481014,2.526173969,5262450520,
002170.SZ,芭田股份,3.95,广东,化工,2007/9/19,0.0104,-0.1132,0.1019,0.1838,0.2186,0.1604,0.2073,0.16,0.343,0.039,0.38,0.81,0.54,0,-0.0003,0.1759,2.1179,-,0,10000,0,-1.001705514,77.96%,0.705812083,1.865055007,2740405517,
002171.SZ,楚江新材,7.88,安徽,有色金属,2007/9/21,0.386,0.337,0.421,0.18,0.13,0.04,-0.17,0,0.51,0.25,0,0.56,0,1,0.381333333,-0.043333333,3.735,-,0,20.66433566,0,-9.8,276.63%,28.68108938,2.109772423,8162047089,
002172.SZ,澳洋科技,3.17,江苏,化工,2007/9/21,0.01,0.16,0.37,0.1955,-0.19,0.04,0.06,-1.25,0.19,0.46,-0.8,1.54,0.66,0,0.18,-0.383333333,2.4065,-,0,17.61111111,0,-1.469565217,71.36%,0.907956974,1.317265739,2818627344,
002173.SZ,创新医疗,5.25,浙江,医药生物,2007/9/25,0.07,0.31,0.26,-0.32,-0.05,0.12,0.19,0.15,0.29,0.12,0.56,0.65,0.52,0,0.213333333,0.153333333,7.9494,-,0,24.609375,0,0.391304348,267.49%,-9.813649906,0.660427202,2447127244,
002174.SZ,游族网络,19.48,福建,传媒,2007/9/25,1.15,0.76,0.68,1.86,1.67,-0.247,0.059,0.023,0.127,0.119,0.11,0.34,0.28,0,0.863333333,-0.055,5.0757,-,0,22.56370656,0,-16.6969697,146.53%,21.60872076,3.837894281,13886752855,
002175.SZ,东方网络,1.86,广西,传媒,2007/10/12,-0.6415,-0.3608,0.0828,0.2315,0.1633,0.1042,0.1021,0.0927,0.06,0.05,0.1,0.47,0.52,0,-0.3065,0.099666667,0.7483,-,0,10000,0,-4.075250836,102.00%,1.235154375,2.485634104,1213582921,
002176.SZ,江特电机,2.09,江西,电气设备,2007/10/12,-1.13,0.19,0.14,0.03,0.08,0.13,0.11,0.28,0.3,0.08,0.227,0.572,0.526,0,-0.266666667,0.173333333,2.111,-,0,10000,0,-2.538461538,108.59%,0.579183488,0.990052108,5477305115,
