Code,Name,Close,Location,Industry,List_date,EPS_2018,EPS_2017,EPS_2016,EPS_2015,EPS_2014,EPS_2013,EPS_2012,EPS_2011,EPS_2010,EPS_2009,EPS_2008,EPS_2007,EPS_2006,Profit,AVG_EPS_2016_18,AVG_EPS_2011_13,Net_Asset,Div,Dividend,PE1618,Div_Rate,Growth,Liquidate_Ratio,Assest_Over_Debt,PB,Mkt_value,市值>500亿,PE<15,流动比例>2,Y6,市净率<1.5,上市超过6年,PB<1.5的沪深300,PE*PB<22.5
002200.SZ,云投生态,5.94,云南,建筑装饰,2007-12-21,-1.387,-2.1968,0.1816,0.06,0.03,0.11,-0.03,-0.3,0.1,-1,1.03,1.01,0.84,0,-1.134066667,-0.073333333,0.861,-,0,10000,0,14.46454545,95.50%,0.23705495,6.898954704,1204229101,0,0,0,1,0,1,0,0
002201.SZ,九鼎新材,14.35,江苏,化工,2007-12-26,0.06,-0.01,0.02,0.07,0.05,0.01,0.11,0.1,0.11,0.11,0.17,0.5,0,0,0.023333333,0.073333333,2.7032,-,0,615,0,-0.681818182,77.65%,0.997645027,5.308523232,7427323280,0,0,0,1,0,1,0,0
002202.SZ,金风科技,10.34,新疆,电气设备,2007-12-26,0.8844,0.839,1.0841,1.0522,0.679,0.1587,0.0568,0.2252,0.9887,1.25,0.91,1.4,3.2,1,0.935833333,0.1469,6.4585,是,1,11.04897596,32.83795455,5.370546857,111.76%,0.863867682,1.600990942,48968534029,0,1,0,1,0,1,0,1
002203.SZ,海亮股份,9.21,浙江,有色金属,2008-01-16,0.5164,0.4187,0.3295,0.2732,0.2919,0.3727,0.3017,0.5154,0.592,0.4384,0.443,0.5049,0.7582,1,0.421533333,0.3966,4.1124,是,1,21.84880595,15.0361496,0.062867709,114.29%,0.745959834,2.239568135,19579637543,0,0,0,1,0,1,0,0
002204.SZ,大连重工,4.12,辽宁,机械设备,2008-01-16,0.01,0.01,0.01,0.02,0.02,0.36,0.57,2.12,0.64,0.72,0.62,0.51,1.1,1,0.01,1.016666667,3.4129,是,1,412,313.6802978,-0.990163934,138.63%,4.883127823,1.207184506,5967933399,0,0,0,1,1,1,1,0
002205.SZ,国统股份,13.25,新疆,公用事业,2008-01-23,0.0288,0.1369,0.1148,-0.4556,0.58,0.6095,0.1384,0.25,0.5201,0.5167,0.67,0.51,0.23,0,0.0935,0.332633333,8.0535,-,0,141.7112299,0,-0.71890971,82.37%,2.504153877,1.645247408,2866631804,0,0,0,1,0,1,0,0
002206.SZ,海 利 得,3.37,浙江,化工,2008-01-23,0.29,0.26,0.54,0.43,0.32,0.23,0.2,0.47,0.61,1.13,0.75,0.89,0.89,1,0.363333333,0.3,2.3836,是,1,9.275229358,137.3855804,0.211111111,130.70%,4.672577683,1.413827823,4476284841,0,1,0,1,1,1,1,1
002207.SZ,*ST 准油,5.32,新疆,采掘,2008-01-28,-1.42,0.04,-0.38,-0.77,0.04,0.1,0.11,0.11,-0.01,0.11,0.23,0.36,0.35,0,-0.586666667,0.106666667,0.0795,-,0,10000,0,-6.5,82.40%,4.409039809,66.91823899,1392012340,0,0,0,1,0,1,0,0
002208.SZ,合肥城建,7.45,安徽,房地产,2008-01-28,0.7734,0.41,0.34,0.29,0.54,0.49,0.48,0.5,0.43,0.69,0.53,0.95,0,1,0.5078,0.49,5.8192,是,1,14.67113037,12.93073939,0.036326531,143.33%,1.546531623,1.280244707,3334161600,0,1,0,1,1,1,1,1
002209.SZ,达 意 隆,5.89,广东,机械设备,2008-01-30,0.053,0.1033,-0.2321,0.0656,0.07,0.1044,0.17,0.27,0.2413,0.3412,0.3,0.36,0.3,0,-0.025266667,0.181466667,3.2959,是,1,10000,11.32289242,-1.139235856,116.58%,4.79898161,1.787068782,1319849778,0,0,0,1,0,1,0,0
002210.SZ,飞马国际,0.94,广东,交通运输,2008-01-30,-1.34,0.19,1.58,0.26,0.37,0.28,0.2,0.25,0.17,0.08,0.266,0.4292,0.3806,0,0.143333333,0.243333333,1.206,-,0,6.558139535,0,-0.410958904,122.72%,0.426574263,0.779436153,1900812444,0,1,0,1,1,1,1,1
002211.SZ,宏达新材,5.35,上海,化工,2008-02-01,0.0257,0.05,0.03,-0.14,0.03,-2.03,0.01,-0.04,0.35,0.15,0.18,0.49,0.58,0,0.035233333,-0.686666667,1.8369,-,0,151.8448439,0,-1.05131068,249.76%,2.926277836,2.912515651,2638102252,0,0,1,1,0,1,0,0
002212.SZ,南洋股份,26.65,广东,计算机,2008-02-01,0.42,0.38,0.14,0.11,0.1,0.1,0.18,0.26,0.56,0.57,0.85,0.83,0.7649,1,0.313333333,0.18,7.1547,-,0,85.05319149,0,0.740740741,412.81%,11.56708139,3.724824241,18477808396,0,0,1,1,0,1,0,0
002213.SZ,特 尔 佳,17.85,广东,汽车,2008-02-01,0.0051,0.0492,0.04,0.05,0.07,0.13,0.15,0.16,0.2,0.27,0.25,0.31,0,1,0.031433333,0.146666667,1.7818,-,0,567.8685048,0,-0.785681818,515.41%,-13.60475702,10.01795937,2097080000,0,0,1,1,0,1,0,0
002214.SZ,大立科技,20.96,浙江,电子,2008-02-18,0.12,0.07,0.07,0.07,0.23,0.17,0.34,0.31,0.53,0.45,0.4,0.5,0.31,1,0.086666667,0.273333333,2.265,是,1,241.8461538,25.0736398,-0.682926829,319.67%,5.153329533,9.253863135,4279359994,0,0,1,1,0,1,0,0
002215.SZ,诺 普 信,6.45,广东,化工,2008-02-18,0.3601,0.34,-0.3,0.25,0.28,0.33,0.36,0.23,0.5,0.68,0.6,0.71,0.4,0,0.133366667,0.306666667,2.3326,-,0,48.36290927,0,-0.565108696,131.05%,2.278829533,2.765154763,5347346846,0,0,0,1,0,1,0,0
002216.SZ,三全食品,22.32,河南,食品饮料,2008-02-20,0.13,0.09,0.05,0.04,0.2,0.29,0.7,0.72,0.66,0.47,0.87,1.02,0.97,1,0.09,0.57,2.5476,是,1,248,23.60545159,-0.842105263,110.15%,-2.706346504,8.761187,9557642024,0,0,0,1,0,1,0,0
002217.SZ,合 力 泰,5.64,福建,电子,2008-02-20,0.43,0.38,0.61,0.19,0.15,-0.19,-0.03,0.55,0.38,0.36,1.07,0.69,0.51,0,0.473333333,0.11,3.6087,是,1,11.91549296,10.09467912,3.303030303,145.81%,2.025065585,1.562889683,15208111154,0,1,0,1,0,1,0,1
002218.SZ,拓日新能,3.64,广东,电气设备,2008-02-28,0.07,0.13,0.21,0.05,-0.01,0.027,0.011,-0.29,0.33,0.12,0.39,0.58,1.35,0,0.136666667,-0.084,2.3321,-,0,26.63414634,0,-2.626984127,94.68%,1.575874085,1.560825008,3498848154,0,0,0,1,0,1,0,0
002219.SZ,恒康医疗,1.53,甘肃,医药生物,2008-03-06,-0.7601,0.1087,0.2139,0.1854,0.4175,0.3879,0.1715,0.191,0.2207,0.2559,0.5,0.48,0.39,0,-0.145833333,0.250133333,1.4535,-,0,10000,0,-1.583022388,84.19%,0.003939468,1.052631579,4308696153,0,0,0,1,1,1,1,0
002220.SZ,天宝食品,0.95,辽宁,农林牧渔,2008-02-28,-0.22,0.24,0.34,0.33,0.29,0.29,0.33,0.81,0.62,0.77,0.71,0.92,0.61,0,0.12,0.476666667,3.3685,-,0,7.916666667,0,-0.748251748,644.37%,1.443304786,0.28202464,1034748207,0,1,1,1,1,1,1,1
002221.SZ,东华能源,9.95,江苏,化工,2008-03-06,0.6623,0.6534,0.325,0.59,0.22,0.2132,0.398,0.353,0.183,0.173,0.15,0.26,0.2,1,0.5469,0.3214,5.0846,是,1,18.19345401,5.480447891,0.701617922,145.57%,0.832490803,1.956889431,13099275623,0,0,0,1,0,1,0,0
002222.SZ,福晶科技,11.34,福建,电子,2008-03-19,0.3518,0.3195,0.1645,0.1248,-0.0539,0.14,0.14,0.22,0.32,0.22,0.29,0.43,0,0,0.2786,0.166666667,2.053,是,1,40.70351759,28.42293526,0.6716,507.68%,-4.932899855,5.523623965,4693950000,0,0,1,1,0,1,0,0
002223.SZ,鱼跃医疗,34.99,江苏,医药生物,2008-04-18,0.73,0.59,0.8,0.62,0.56,0.49,0.46,0.55,0.64,0.65,0.66,0.54,0,1,0.706666667,0.5,5.4547,是,1,49.51415094,20.67945284,0.413333333,498.20%,-2.007530661,6.414651585,19578374423,0,0,1,1,0,1,0,0
002224.SZ,三 力 士,6.51,浙江,化工,2008-04-25,0.13,0.24,0.34,0.37,0.3,0.46,0.42,0.28,0.46,0.53,0.29,0.45,0.36,1,0.236666667,0.386666667,2.6441,是,1,27.50704225,13.01354687,-0.387931034,468.71%,-2.460389984,2.462085398,4032246604,0,0,1,1,0,1,0,0
002225.SZ,濮耐股份,4.42,河南,建筑材料,2008-04-25,0.25,0.03,-0.21,0.1,0.2,0.16,0.13,0.16,0.26,0.25,0.28,0.25,0.61,0,0.023333333,0.15,2.9678,是,1,189.4285714,27.58460257,-0.844444444,176.39%,1.672626831,1.489318687,4207398231,0,0,0,1,1,1,1,0
002226.SZ,江南化工,5.14,安徽,化工,2008-05-06,0.1757,0.0897,0.0747,0.045,0.4056,0.677,0.6588,0.58,0.52,1,0.62,0.63,0.72,1,0.113366667,0.6386,4.4724,-,0,45.339606,0,-0.82247625,234.55%,-2.738041912,1.149271085,6382296436,0,0,1,1,1,1,1,0
002227.SZ,奥 特 迅,14.89,广东,电气设备,2008-05-06,0.0472,0.0673,0.0413,0.0436,0.3708,0.4727,0.2243,0.152,0.2478,0.22,0.48,0,0,1,0.051933333,0.283,3.6825,是,1,286.7137356,42.41437252,-0.816489988,296.43%,-9.31808517,4.043448744,2217003870,0,0,1,1,0,1,0,0
002228.SZ,合兴包装,3.54,福建,轻工制造,2008-05-08,0.2,0.15,0.1,0.32,0.36,0.27,0.17,0.21,0.35,0.35,0.56,0.51,0.58,1,0.15,0.216666667,2.3406,是,1,23.6,25.09098766,-0.307692308,142.12%,2.303253515,1.51243271,4572811267,0,0,0,1,0,1,0,0
002229.SZ,鸿博股份,7.21,福建,轻工制造,2008-05-08,0.0103,0.0214,0.0409,0.0308,0.0928,0.1646,0.1748,0.4011,0.36,0.36,0.56,0.79,2.5,1,0.0242,0.246833333,3.2133,是,1,297.9338843,290.6861561,-0.901958136,362.37%,-2.331766319,2.24379921,3074784103,0,0,1,1,0,1,0,0
002230.SZ,科大讯飞,34.27,安徽,计算机,2008-05-12,0.26,0.32,0.37,0.34,0.47,0.64,0.48,0.53,0.63,0.5,0.71,0.67,0.48,1,0.316666667,0.55,3.8093,-,0,108.2210526,0,-0.424242424,161.12%,-3.130909959,8.996403539,72465034208,1,0,0,1,0,1,0,0
002231.SZ,奥维通信,6.92,辽宁,通信,2008-05-12,-0.3724,0.0268,0.0203,0.0248,0.0219,-0.1348,0.1427,0.3642,0.1798,0.223,0.2091,0.4379,0.505,0,-0.108433333,0.124033333,1.544,-,0,10000,0,-1.874227358,309.80%,-3.669006728,4.481865285,2333472000,0,0,1,1,0,1,0,0
002232.SZ,启明信息,9.74,吉林,计算机,2008-05-09,0.1766,0.1302,0.1119,0.0077,0.0188,0.0186,0.1039,0.1568,0.314,0.31,0.57,0.49,0.45,1,0.139566667,0.0931,2.7298,是,1,69.78743731,7.359458539,0.499104905,231.79%,-1.209950803,3.568026962,3268387640,0,0,1,1,0,1,0,0
002233.SZ,塔牌集团,13.95,广东,建筑材料,2008-05-16,1.4457,0.7635,0.5077,0.4258,0.6798,0.4475,0.2255,0.6886,0.76,0.54,0.54,0.48,0.27,1,0.905633333,0.453866667,7.5282,是,1,15.40358497,58.81412326,0.99537309,322.99%,-7.483317613,1.853032597,12793110922,0,0,1,1,0,1,0,0
002234.SZ,民和股份,24.09,山东,农林牧渔,2008-05-16,1.26,-0.96,0.51,-1.04,0.21,-0.81,-0.27,1.68,0.41,-0.39,0.54,1.0524,0.5152,0,0.27,0.2,3.7099,-,0,89.22222222,0,0.35,46.70%,0.978583704,6.493436481,9686635488,0,0,0,1,0,1,0,0
002235.SZ,安妮股份,8.88,福建,轻工制造,2008-05-16,0.1211,-0.8812,0.0366,0.0558,-0.472,0.05,0.05,0.02,0.01,0.3,0.58,0.62,0.29,0,-0.241166667,0.04,3.5044,-,0,10000,0,-7.029166667,454.73%,-5.635894818,2.533957311,4875017100,0,0,1,1,0,1,0,0
002236.SZ,大华股份,17.36,浙江,电子,2008-05-20,0.87,0.82,0.63,1.18,1.01,1,1.25,1.35,1.91,1.75,1.74,1.71,0.95,1,0.773333333,1.2,4.2096,是,1,22.44827586,11.85098572,-0.355555556,177.04%,5.235987948,4.12390726,50778966746,1,0,0,1,0,1,0,0
002237.SZ,恒邦股份,14.53,山东,有色金属,2008-05-20,0.45,0.4,0.22,0.2,0.55,0.51,0.64,1.07,0.99,0.78,2.19,1.39,0.67,1,0.356666667,0.74,4.7854,-,0,40.73831776,0,-0.518018018,97.63%,0.753440288,3.036318803,11461936000,0,0,0,1,0,1,0,0
002238.SZ,天威视讯,9.69,广东,传媒,2008-05-26,0.32,0.38,0.49,0.5292,0.54,0.45,0.4,0.37,0.3212,0.2928,0.3167,0.3564,0.3311,1,0.396666667,0.406666667,4.4917,是,1,24.42857143,156.5111709,-0.024590164,179.78%,-1.814998268,2.157312376,4494331296,0,0,0,1,0,1,0,0
002239.SZ,奥 特 佳,3.53,江苏,汽车,2008-05-22,0.01,0.12,0.41,0.28,0.03,0.27,0.05,0.05,0.05,0.14,0.42,0.61,4.77,1,0.18,0.123333333,1.6532,-,0,19.61111111,0,0.459459459,148.29%,3.053611192,2.135252843,5542506168,0,0,0,1,0,1,0,0
002240.SZ,威华股份,8.29,广东,轻工制造,2008-05-23,0.3,0.05,0.05,-0.397,0.02,0.02,-0.24,0.02,0.06,-0.16,0.25,0.74,0.52,0,0.133333333,-0.066666667,4.0381,-,0,62.175,0,-3,157.73%,32.88357814,2.052945692,3859826325,0,0,0,1,0,1,0,0
002241.SZ,歌尔股份,20.76,山东,电子,2008-05-22,0.27,0.68,1.08,0.82,1.09,0.86,1.1,0.7,0.76,0.42,1.14,0.86,1.38,1,0.676666667,0.886666667,4.6844,是,1,30.67980296,36.83013006,-0.236842105,126.61%,4.909289032,4.431730851,62922565552,1,0,0,1,0,1,0,0
002242.SZ,九阳股份,32.54,山东,家用电器,2008-05-28,0.99,0.9,0.91,0.81,0.7,0.62,0.6,0.66,0.78,1.2,2.25,1.3475,3.2103,1,0.933333333,0.626666667,4.9645,是,1,34.86428571,81.39113019,0.489361702,203.78%,-5.030344536,6.554537214,17333578080,0,0,1,1,0,1,0,0
002243.SZ,通产丽星,13.05,广东,轻工制造,2008-05-28,0.225,0.1158,0.072,0.0209,-0.0996,0.1854,0.2918,0.3982,0.37,0.26,0.33,0.36,0.27,0,0.1376,0.2918,4.2548,是,1,94.84011628,22.22547219,-0.52844414,276.28%,-12.27157563,3.067124189,5342852716,0,0,1,1,0,1,0,0
002244.SZ,滨江集团,4.34,浙江,房地产,2008-05-29,0.39,0.55,0.46,0.37,0.61,1.04,0.94,0.58,0.71,0.48,0.61,1.01,0.48,1,0.466666667,0.853333333,4.9048,是,1,9.3,15.33970938,-0.453125,148.31%,-26.74879917,0.884847496,13348094288,0,1,0,1,1,1,1,1
002245.SZ,澳洋顺昌,4,江苏,交通运输,2008-06-05,0.2299,0.353,0.2107,0.2476,0.4032,0.2553,0.2843,0.2741,0.4514,0.3069,0.3939,0.7891,0.7141,1,0.264533333,0.271233333,2.6974,是,1,15.12096774,10.87554632,-0.024701979,167.52%,0.973226907,1.482909468,3552348636,0,0,0,1,1,1,1,1
002246.SZ,北化股份,7.71,四川,化工,2008-06-05,0.23,0.21,0.2,0.13,0.18,0.2,0.0612,0.16,0.11,0.11,0.16,0.34,0.34,1,0.213333333,0.1404,4.3858,是,1,36.140625,24.41541157,0.519468186,235.46%,-2.549612705,1.757946099,3920108429,0,0,1,1,0,1,0,0
002247.SZ,帝龙文化,1.51,浙江,传媒,2008-06-12,-3.41,0.64,0.53,0.32,0.38,0.67,0.58,0.41,0.4,0.59,0.43,0.81,1.18,0,-0.746666667,0.553333333,2.3793,-,0,10000,0,-2.34939759,249.30%,-4.478997345,0.63464044,2356910036,0,0,1,1,1,1,1,0
002248.SZ,华东数控,8.58,山东,机械设备,2008-06-12,-1.87,0.1208,-0.76,-0.69,0.01,-0.67,-0.38,0.08,0.37,0.97,0.48,0.49,0.32,0,-0.8364,-0.323333333,0.3389,-,0,10000,0,1.586804124,71.09%,1.988763195,25.31720271,2343116472,0,0,0,1,0,1,0,0
002249.SZ,大洋电机,3.63,广东,电气设备,2008-06-19,-1,0.17,0.22,0.2,0.39,0.3,0.26,0.51,0.53,0.78,1.28,1.56,1.12,0,-0.203333333,0.356666667,2.6667,-,0,10000,0,-1.570093458,148.07%,2.410040691,1.361232985,8397632082,0,0,0,1,1,1,1,0
002250.SZ,联化科技,16.71,浙江,化工,2008-06-19,0.04,0.22,0.32,0.77,0.68,0.85,0.71,0.75,0.83,1,0.66,0.6,0.6,1,0.193333333,0.77,6.1469,是,1,86.43103448,49.29168084,-0.748917749,239.45%,6.377686064,2.718443443,12934292784,0,0,1,1,0,1,0,0
002251.SZ,步 步 高,10.2,湖南,商业贸易,2008-06-19,0.1801,0.1695,0.1688,0.2781,0.5783,0.7271,1.2683,0.962,0.6321,0.611,1.38,1.314,0.96,1,0.1728,0.9858,8.6738,是,1,59.02777778,55.53516641,-0.824710895,66.47%,0.94850315,1.175955175,7775135559,0,0,0,1,1,1,1,0
002252.SZ,上海莱士,8.5,上海,医药生物,2008-06-23,-0.31,0.17,0.325,0.52,0.45,0.29,0.46,0.74,0.68,0.85,0.75,0.68,1.17,0,0.061666667,0.496666667,2.1866,-,0,137.8378378,0,-0.875838926,1045.19%,-6.43385627,3.887313638,35668040450,0,0,1,1,0,1,0,0
002253.SZ,川大智胜,13.09,四川,计算机,2008-06-23,0.24,0.2,0.17,0.24,0.0788,0.4912,0.44,0.67,0.54,0.54,0.66,0.72,1.02,1,0.203333333,0.533733333,5.9905,是,1,64.37704918,49.28067845,-0.619035723,565.38%,-3.88613492,2.18512645,3021133412,0,0,1,1,0,1,0,0
002254.SZ,泰和新材,11.99,山东,化工,2008-06-25,0.26,0.16,0.1,0.16,0.3,0.17,0.11,0.36,0.98,0.67,1.661,3.742,0.51,1,0.173333333,0.213333333,3.5292,是,1,69.17307692,19.53295534,-0.1875,428.06%,-2.526386378,3.397370509,6334344432,0,0,1,1,0,1,0,0
002255.SZ,海陆重工,2.7,江苏,电气设备,2008-06-25,-0.2038,0.157,0.121,0.159,0.246,0.4,0.59,1.08,0.98,0.95,0.75,0.69,5.9,0,0.024733333,0.69,4.4528,-,0,109.1644205,0,-0.964154589,138.81%,143.9482214,0.606360043,2627885692,0,0,0,1,1,1,1,0
002256.SZ,兆新股份,1.11,广东,公用事业,2008-06-25,-0.11,0.08,0.06,0.16,0.13,0.19,0.02,0.1,0.15,0.28,0.48,0.62,0.55,0,0.01,0.103333333,1.027,-,0,111,0,-0.903225806,91.29%,4.456970905,1.080817916,4649557324,0,0,0,1,1,1,1,0
002258.SZ,利尔化学,15.47,四川,化工,2008-07-08,1.0724,0.77,0.4,0.68,0.46,0.51,0.43,0.34,0.35,0.5,0.74,1.06,1.83,1,0.747466667,0.426666667,5.6379,是,1,20.6965751,18.15033305,0.751875,141.11%,3.569759115,2.743929477,6040816197,0,0,0,1,0,1,0,0
002259.SZ,升达林业,2.3,四川,公用事业,2008-07-16,-0.237,0.018,0.101,0.021,0.024,0.019,0.019,-0.025,0.12,0.07,0.12,0.22,0.22,0,-0.039333333,0.004333333,1.9858,-,0,10000,0,-10.07692308,214.51%,-2.418472684,1.158223386,1670168753,0,0,1,1,1,1,1,0
002260.SZ,*ST德奥,3.15,广东,家用电器,2008-07-16,-0.65,-1.94,0.02,-0.08,0.21,0.1286,0.0868,0.1073,0.08,-0.25,0.21,0.46,0.36,0,-0.856666667,0.107566667,-1.3081,-,0,10000,0,-8.9640533,46.77%,-0.60393119,-2.408072777,835380000,0,0,0,1,1,1,1,1
002261.SZ,拓维信息,9.23,湖南,传媒,2008-07-23,-1.24,0.06,0.19,0.48,0.14,0.14,0.13,0.3,0.76,0.78,1.15,1.06,0.84,0,-0.33,0.19,2.2599,-,0,10000,0,-2.736842105,432.36%,-3.142840605,4.084251516,5734995414,0,0,1,1,0,1,0,0
002262.SZ,恩华药业,14.46,江苏,医药生物,2008-07-23,0.5167,0.3911,0.4911,0.54,0.5679,0.538,0.597,0.4515,0.3266,0.3037,0.4,0.3,0.27,1,0.4663,0.528833333,2.8983,是,1,31.01007935,11.6568574,-0.118247715,304.27%,-5.04971871,4.98913156,11213264821,0,0,1,1,0,1,0,0
002263.SZ,*ST东南,2.25,浙江,化工,2008-07-28,0.02,-0.3,-0.1,0.02,0.02,0.02,-0.09,0.16,0.18,0.15,0.23,0.3,0.14,0,-0.126666667,0.03,1.1623,-,0,10000,0,-5.222222222,127.12%,13.39583265,1.935816915,3719152998,0,0,0,1,0,1,0,0
002264.SZ,新 华 都,4.68,福建,商业贸易,2008-07-31,0.02,-0.08,0.08,-0.69,0.07,-0.44,0.3,0.45,0.48,0.64,0.71,0.91,0.48,0,0.006666667,0.103333333,2.4117,-,0,702,0,-0.935483871,102.96%,-2.047875238,1.940539868,3101074376,0,0,0,1,0,1,0,0
002265.SZ,西仪股份,7.66,云南,汽车,2008-08-06,-0.21,0.06,0.02,-0.11,0.03,0.02,-0.18,-0.05,0.04,0.06,0.14,0.15,0.13,0,-0.043333333,-0.07,2.8453,-,0,10000,0,-0.380952381,190.29%,166.5692592,2.692158999,2602685625,0,0,0,1,0,1,0,0
002266.SZ,浙富控股,3.82,浙江,电气设备,2008-08-06,0.06,0.04,0.03,0.04,0.07,0.08,0.21,0.61,0.96,0.89,0.84,0.79,0,1,0.043333333,0.3,1.6377,是,1,88.15384615,18.01364984,-0.855555556,96.51%,2.361497672,2.332539537,8132538579,0,0,0,1,0,1,0,0
002267.SZ,陕天然气,6.19,陕西,公用事业,2008-08-13,0.3635,0.3556,0.4573,0.5272,0.4923,0.3321,0.33,0.8032,0.7945,0.6997,0.6691,0.6215,0.4998,1,0.392133333,0.488433333,5.075,是,1,15.78544713,27.51384886,-0.197160991,49.08%,2.489700803,1.219704433,7995822450,0,0,0,1,1,1,1,1
002268.SZ,卫 士 通,23.44,四川,计算机,2008-08-11,0.1434,0.2109,0.3601,0.344,0.5523,0.225,0.1035,0.5008,0.49,0.44,0.62,0.67,0.4,1,0.238133333,0.276433333,5.2567,是,1,98.43225084,10.46137123,-0.138550585,310.68%,-2.309539361,4.45907128,19927247386,0,0,1,1,0,1,0,0
002269.SZ,美邦服饰,2.1,上海,纺织服装,2008-08-28,0.02,-0.12,0.01,-0.17,0.14,0.4,0.85,1.2,0.75,0,0,0,0,0,-0.03,0.816666667,1.1454,-,0,10000,0,-1.036734694,107.93%,2.325029652,1.833420639,4824000000,0,0,0,1,0,1,0,0
002270.SZ,华明装备,5.75,山东,电气设备,2008-09-05,0.22,0.61,0.47,0.72,0.1,0.1,0.1,0.18,0.18,0.43,0.47,0.48,12.56,1,0.433333333,0.126666667,3.0038,是,1,13.26923077,19.90451912,2.421052632,269.99%,60.67479706,1.91424196,3720271737,0,1,1,1,0,1,0,0
002271.SZ,东方雨虹,38.87,北京,建筑材料,2008-09-10,1,1.36,1.2,0.89,1.5,1.04,0.55,0.3,0.66,0.93,1.03,0.96,0.71,1,1.186666667,0.63,5.0169,是,1,32.75561798,29.21077588,0.883597884,190.69%,10.91713769,7.747812394,35613885120,0,0,0,1,0,1,0,0
002272.SZ,川润股份,4.21,四川,机械设备,2008-09-19,0.1069,0.0153,0.0347,-0.1617,0.0253,-0.07,0.04,0.34,0.45,0.5979,0.6726,0.6325,0.9765,0,0.0523,0.103333333,2.8599,-,0,80.49713193,0,-0.493870968,297.13%,-21.88632494,1.472079443,1819746000,0,0,1,1,1,1,1,0
002273.SZ,水晶光电,15.15,浙江,电子,2008-09-19,0.55,0.54,0.39,0.37,0.4,0.3,0.59,1.06,0.83,0.66,0.88,0.87,0.41,1,0.493333333,0.65,4.2546,是,1,30.70945946,18.41982568,-0.241025641,435.82%,-23.81301321,3.560851784,14945387196,0,0,1,1,0,1,0,0
002274.SZ,华昌化工,5.2,江苏,化工,2008-09-25,0.2237,0.0903,0.0482,0.0539,-0.2478,0.05,-0.3,0.31,0.04,-0.49,1.24,1.08,0.42,0,0.120733333,0.02,4.1372,是,1,43.070127,67.05451285,5.036666667,43.60%,1.026945842,1.256888717,5618951411,0,0,0,1,1,1,1,0
002275.SZ,桂林三金,13.11,广西,医药生物,2009-07-10,0.7,0.79,0.67,0.6382,0.75,0.71,0.56,0.49,0.57,0.72,0.67,0.61,0.48,1,0.72,0.586666667,4.7554,是,1,18.20833333,49.32444678,0.227272727,420.52%,-3.878649473,2.756865879,7448324000,0,0,1,1,0,1,0,0
002276.SZ,万马股份,7.71,浙江,电气设备,2009-07-10,0.11,0.12,0.23,0.29,0.25,0.24,0.2,0.24,0.24,0.51,0.5,0.45,1.18,1,0.153333333,0.226666667,3.8778,是,1,50.2826087,18.53809739,-0.323529412,220.26%,3.913053767,1.988240755,6927422066,0,0,1,1,0,1,0,0
002277.SZ,友阿股份,3.86,湖南,商业贸易,2009-07-17,0.324,0.2188,0.4695,0.5481,0.6265,0.736,0.673,0.832,0.619,0.9077,0.8339,0.6366,1.0239,1,0.337433333,0.747,4.7401,是,1,11.43929665,15.37072525,-0.548282017,119.91%,2.64697189,0.814328812,4377702592,0,1,0,1,1,1,1,1
002278.SZ,神开股份,5.11,上海,机械设备,2009-08-11,0.08,0.03,-0.3,0.03,0.19,0.2,0.2,0.31,0.36,0.5,0.68,0.59,0.73,0,-0.063333333,0.236666667,3.0358,是,1,10000,61.13665187,-1.267605634,274.36%,-16.46655639,1.683246591,2107036862,0,0,1,1,0,1,0,0
002279.SZ,久其软件,6.47,北京,计算机,2009-08-11,-1.1838,0.4351,0.4037,0.6827,0.4134,0.3381,0.1111,0.5588,0.4211,0.815,1.062,0.9108,0,0,-0.115,0.336,1.3768,-,0,10000,0,-1.342261905,188.08%,-7.077561797,4.699302731,4011467540,0,0,0,1,0,1,0,0
002280.SZ,联络互动,2.04,浙江,计算机,2009-08-21,-0.31,0.03,0.17,0.45,1.22,-0.39,0.04,0.4,0.38,0.87,0.9,0.8,0.89,0,-0.036666667,0.016666667,2.3968,-,0,10000,0,-3.2,124.21%,2.57246755,0.851134846,8752141694,0,0,0,1,1,1,1,0
002281.SZ,光迅科技,31.44,湖北,通信,2009-08-21,0.53,0.53,1.36,1.16,0.76,0.89,0.87,0.7,0.79,0.78,0.63,0.57,0.32,1,0.806666667,0.82,5.2494,是,1,38.97520661,34.59276913,-0.016260163,222.95%,-14.22601852,5.989255915,18889190512,0,0,1,1,0,1,0,0
002282.SZ,博深工具,7.19,河北,机械设备,2009-08-21,0.2,0.15,0.04,0.02,0.14,0.07,0.03,0.3,0.39,0.39,0.43,0.42,1.25,1,0.13,0.133333333,4.8705,是,1,55.30769231,15.2394395,-0.025,166.65%,-15.11884202,1.476234473,3484398548,0,0,0,1,1,1,1,0
002283.SZ,天润曲轴,4.03,山东,汽车,2009-08-21,0.3,0.3,0.17,0.27,0.24,0.18,0.11,0.4,0.92,0.57,0.56,0.53,0.18,1,0.256666667,0.23,3.7471,是,1,15.7012987,10.21155057,0.115942029,129.13%,2.742353339,1.075498385,4025367701,0,0,0,1,1,1,1,1
002284.SZ,亚太股份,4.63,浙江,汽车,2009-08-28,0.01,0.11,0.2,0.19,0.6,0.48,0.3,0.28,0.62,1.14,0.68,0.95,0.69,1,0.106666667,0.353333333,3.5222,-,0,43.40625,0,-0.698113208,154.28%,2.094810307,1.314519335,3363471043,0,0,0,1,1,1,1,0
